age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
49,M,Operations,Bachelor's,2.9119564180866155,3,90,0,70.84073721406058,0,3,West,Referral,Full-Time,1,0,0,0
37,F,Technology,Bachelor's,1.9701357052506623,3,41,2,63.06736363832604,0,2,North,Direct,Full-Time,2,1,0,0
25,M,Sales,Bachelor's,13.955844460133765,3,90,3,75.02741028555728,0,1,North,Direct,Full-Time,1,1,0,0
47,M,Operations,Bachelor's,1.7780714041949564,4,94,1,49.49946630038852,0,4,North,Direct,Part-Time Night,2,0,1,0
49,F,Finance,Bachelor's,7.460626485762695,3,86,1,65.59687081182732,0,1,West,Referral,Full-Time,1,1,0,0
53,M,Operations,Bachelor's,4.304498261634274,3,79,0,71.38321772424177,1,1,South,Agency,Full-Time,1,1,0,0
23,F,Finance,Bachelor's,1.2058169103102923,5,67,0,85.5082659936445,1,4,South,Agency,Full-Time,1,0,0,1
52,M,Finance,Bachelor's,2.097871133767634,4,95,2,67.42309788917039,0,1,West,Referral,Part-Time Day,1,1,0,1
24,M,Finance,Bachelor's,1.455128727700542,3,66,2,33.19071682677428,0,3,North,Agency,Full-Time,1,0,0,0
29,M,HR,Bachelor's,0.4393228882429204,3,79,0,61.14338544601584,0,1,East,Agency,Full-Time,1,1,0,0
45,M,HR,Bachelor's,1.3237428178218984,4,40,3,91.88467725681474,1,1,South,Agency,Full-Time,1,0,0,1
36,M,Finance,Master's,6.593942465213392,4,85,0,72.35637398159928,0,1,East,Agency,Full-Time,1,1,0,0
52,F,Sales,High School,4.190679212806533,3,50,2,59.13744893934262,0,3,East,Agency,Full-Time,1,1,0,0
30,F,Finance,Bachelor's,0.9754502365748319,5,78,3,54.86591410148796,2,3,East,Direct,Full-Time,3,1,0,0
23,M,Technology,Bachelor's,1.3761861942626656,4,57,4,75.60328902084053,0,2,West,Referral,Full-Time,2,0,0,1
29,M,Finance,Bachelor's,2.874730119492375,4,66,2,59.692416013250785,0,3,North,Direct,Full-Time,3,0,1,1
28,F,HR,Master's,1.6142812022339716,2,86,1,70.41013995468937,0,3,West,Direct,Part-Time Day,1,0,0,1
37,F,HR,Bachelor's,2.097762066439304,2,49,1,58.50511107220745,1,2,North,Referral,Full-Time,1,1,0,0
56,M,Technology,Bachelor's,3.5936582093670943,3,75,4,56.61573813469434,1,4,North,Direct,Full-Time,1,0,0,0
51,M,Technology,Master's,1.8891138000479373,2,60,1,64.21600158664366,1,3,East,Agency,Full-Time,1,0,0,0
31,F,Operations,PhD,0.6357570594344136,2,67,2,68.1559671693714,1,3,East,Direct,Full-Time,2,0,0,1
59,M,Sales,High School,2.205496779726882,2,40,1,69.16392757169633,0,2,South,Referral,Part-Time Day,1,0,0,0
39,F,Sales,Bachelor's,1.3207204710768456,4,53,2,65.82473143477566,0,3,West,Direct,Full-Time,1,1,0,0
26,M,Sales,Bachelor's,1.0305749058364215,1,59,0,86.46149831146309,0,1,South,Agency,Part-Time Night,1,0,1,0
50,F,HR,Bachelor's,1.1929755023253872,2,91,1,63.87310934431785,1,1,North,Referral,Full-Time,3,1,0,0
55,F,Sales,Bachelor's,1.7341149786370833,5,96,2,91.59592954176836,0,2,West,Direct,Full-Time,3,0,0,0
44,M,Operations,Bachelor's,6.53084937823208,2,48,2,67.57304367195036,0,3,West,Agency,Full-Time,1,0,0,0
26,F,Operations,Bachelor's,3.9734210135403822,3,84,2,60.07327208929836,1,2,South,Referral,Full-Time,2,0,1,0
51,M,Sales,Master's,3.306794299065589,4,66,1,74.4497206529577,0,2,West,Referral,Full-Time,1,1,0,0
27,M,Technology,Bachelor's,1.9117765805051052,5,97,1,81.22321554556227,3,5,East,Agency,Full-Time,1,0,0,0
25,M,Operations,Bachelor's,0.1,4,88,2,57.73652961302503,0,1,East,Referral,Full-Time,2,0,0,0
50,M,Technology,Master's,1.2490506106436197,3,95,0,48.48472144957212,0,3,East,Referral,Full-Time,1,0,0,0
44,F,HR,High School,5.033022424697094,5,91,2,84.9482876166918,0,1,North,Direct,Part-Time Day,1,1,0,0
27,M,Operations,Bachelor's,1.4739068981673467,3,43,2,90.09546295692893,0,2,South,Agency,Full-Time,1,0,0,0
53,M,Technology,Bachelor's,2.4890948126927896,4,76,1,78.06562261890578,0,2,East,Direct,Full-Time,2,1,1,0
39,M,Sales,Bachelor's,0.6872578285064979,3,57,3,58.81935072662239,0,1,North,Direct,Full-Time,1,0,0,1
36,M,HR,Bachelor's,7.425739089365367,4,70,4,67.72534362087146,0,2,North,Direct,Full-Time,2,1,0,0
53,F,Finance,High School,7.698497284688968,3,88,1,52.02007331983354,0,2,South,Agency,Full-Time,2,1,0,0
30,M,Finance,Bachelor's,0.47371951620924,4,92,3,85.45010279967664,1,1,East,Referral,Part-Time Day,2,1,0,0
58,F,Sales,High School,3.8637914462467924,4,78,0,73.28187578428123,2,4,West,Agency,Full-Time,1,0,1,0
31,F,HR,PhD,0.2346582628081431,3,49,0,76.73620884661936,0,1,North,Referral,Full-Time,1,0,0,1
41,F,HR,High School,2.737999058485131,3,48,0,71.9448716319684,0,2,West,Agency,Full-Time,1,1,0,0
27,M,HR,Bachelor's,0.5904311877413813,4,67,5,70.05590980346014,0,4,North,Referral,Part-Time Night,1,1,1,0
24,M,HR,PhD,0.4724370214181527,3,67,0,73.13371345790456,0,1,East,Direct,Part-Time Day,2,1,1,0
32,M,Finance,Bachelor's,0.1,3,52,1,69.99262080381286,1,4,North,Direct,Full-Time,2,0,0,0
38,M,Technology,Bachelor's,8.483398058809057,4,57,4,87.50998040886127,0,2,North,Referral,Full-Time,1,0,1,1
53,F,HR,High School,5.302708116796683,5,51,4,48.96031862390181,0,3,South,Direct,Full-Time,2,1,0,1
25,F,Technology,Master's,0.24192422166341548,2,47,2,56.99745960533252,0,2,South,Agency,Full-Time,2,0,0,0
25,M,HR,High School,2.7441929222896912,3,62,2,64.55903136081658,3,2,West,Agency,Full-Time,1,1,0,0
38,M,Operations,Master's,0.7954074206531773,2,89,5,67.22066715736597,0,2,South,Agency,Full-Time,2,1,0,1
40,M,Operations,PhD,0.9196402184403645,3,44,0,85.0279338639318,0,4,South,Referral,Part-Time Night,2,0,0,0
26,M,Operations,Bachelor's,6.218478137444254,3,46,2,49.5546660792036,0,2,West,Referral,Full-Time,1,1,1,0
53,M,HR,Bachelor's,0.3642181640165559,4,54,5,78.13707592351402,1,1,West,Agency,Full-Time,2,1,0,1
43,M,Technology,Bachelor's,2.7600690821687572,4,42,0,67.91420674138617,0,3,South,Referral,Full-Time,1,0,0,1
27,M,Finance,Bachelor's,1.5387611235706649,3,57,1,82.79612869116684,2,4,East,Agency,Part-Time Day,1,0,0,0
56,F,Sales,Bachelor's,0.6351297441149916,4,77,1,75.9122759292595,0,1,North,Direct,Full-Time,3,0,1,0
43,F,Finance,Bachelor's,1.803991516535751,3,65,1,68.08794889213162,0,2,East,Direct,Full-Time,2,0,0,0
22,F,HR,Master's,8.464796802002589,3,77,3,55.09127589339403,0,2,East,Direct,Full-Time,1,1,0,0
41,F,Operations,Bachelor's,4.564419147391259,3,98,0,75.13707078053723,2,5,South,Agency,Part-Time Day,2,1,1,0
43,M,Operations,PhD,0.42507574542981275,3,91,2,64.06046702948193,0,2,East,Referral,Full-Time,2,0,0,0
32,M,Technology,Master's,5.679976374005555,3,72,3,68.39031833989316,2,2,North,Agency,Full-Time,1,1,1,0
34,M,HR,Bachelor's,8.3149129153874,4,60,4,81.73947662566775,1,1,East,Agency,Full-Time,1,1,0,0
24,M,Finance,Master's,0.9728899618581439,4,56,4,92.13502035599632,0,3,West,Agency,Full-Time,2,0,0,0
30,M,HR,Bachelor's,1.2167839793179211,4,82,1,45.538806381815135,2,1,East,Direct,Full-Time,3,1,0,1
33,F,HR,Master's,0.4050887200008886,3,98,1,81.80086486343123,0,2,South,Direct,Part-Time Day,2,1,1,1
44,M,Operations,High School,1.2690858116900132,3,95,2,89.47739889975483,2,3,East,Direct,Full-Time,1,1,0,1
35,F,Finance,Bachelor's,3.354677319300427,4,41,2,67.53157812714139,0,3,East,Agency,Full-Time,3,1,0,1
54,M,Sales,Master's,0.9530015588502215,3,64,2,52.70406844554202,0,2,West,Referral,Full-Time,3,1,0,0
39,F,Operations,Bachelor's,0.1,4,80,4,75.39210736252747,1,4,South,Referral,Full-Time,2,0,0,0
30,M,Finance,Master's,1.2399383767134655,4,58,4,67.25745358855018,0,3,North,Referral,Full-Time,1,0,0,0
44,F,Technology,Bachelor's,1.8108740365821685,4,77,2,100.0,1,3,South,Referral,Full-Time,1,0,1,0
31,M,Operations,Bachelor's,2.5065943328517113,3,64,2,75.0119020062404,1,1,South,Referral,Part-Time Night,3,0,1,0
40,M,Technology,Bachelor's,3.4543792538407816,5,78,1,62.73225386361855,0,4,East,Referral,Full-Time,1,0,0,0
26,M,Operations,Master's,0.19132633859202974,4,43,4,47.95644686763258,0,2,South,Agency,Full-Time,1,1,1,1
44,M,HR,Bachelor's,1.903231062569656,4,42,4,55.417756398644165,0,2,South,Direct,Full-Time,2,1,0,0
51,F,Finance,Master's,0.9292205721199964,4,73,5,83.28505069219462,2,4,North,Referral,Part-Time Day,1,0,0,1
46,M,Technology,Master's,8.867779360855922,1,81,2,43.9977733576178,1,5,East,Direct,Part-Time Night,3,1,0,0
49,F,Operations,Master's,1.338385610260969,3,49,4,44.505431633676004,0,3,North,Agency,Full-Time,2,0,1,0
55,M,Technology,Master's,0.3164939043781866,4,88,4,84.9446039472237,0,3,North,Referral,Full-Time,2,0,0,1
46,F,Operations,Bachelor's,0.12713051665470282,3,66,1,64.36875466082392,1,1,South,Direct,Full-Time,2,1,0,0
31,M,Operations,Master's,0.9253114809708983,3,87,3,66.01093876583684,0,1,North,Agency,Full-Time,1,0,0,0
35,M,Sales,Master's,0.5912534434375483,3,65,2,78.67923665159216,0,2,West,Agency,Full-Time,2,0,1,0
51,F,Sales,Master's,3.1477493810371433,3,66,3,66.40904967826764,2,5,North,Referral,Full-Time,2,1,0,1
46,M,Sales,High School,5.631296099542776,4,40,1,46.07499923872054,0,3,South,Direct,Full-Time,2,1,0,0
35,M,Technology,Bachelor's,1.124336519858739,5,83,6,60.09963673783918,3,3,South,Referral,Full-Time,1,1,0,0
56,F,HR,Bachelor's,2.5867677133680953,3,59,2,77.03517984841672,0,1,East,Referral,Full-Time,2,1,0,0
55,M,Operations,Bachelor's,3.9313938454268094,4,91,3,71.00178217537191,3,2,South,Referral,Part-Time Day,1,1,0,0
31,F,Finance,Bachelor's,1.5249248305292231,4,64,1,92.4877011174648,1,2,South,Referral,Full-Time,1,0,0,0
56,M,Sales,High School,0.20588256543532077,4,49,2,76.17672905009893,1,2,West,Agency,Full-Time,1,0,0,0
32,F,Technology,Bachelor's,0.7809203003232114,2,40,1,57.08281841309808,0,3,South,Agency,Full-Time,3,0,0,0
32,F,Technology,Bachelor's,6.438431894166228,4,55,4,91.09504993077512,0,1,East,Agency,Full-Time,1,0,0,1
42,F,Technology,Bachelor's,5.220011398216212,5,50,2,92.10151247911425,1,1,North,Direct,Part-Time Night,2,1,0,1
42,F,Finance,Bachelor's,0.2715225384022114,3,43,2,59.43815257275785,0,2,South,Referral,Full-Time,1,1,0,0
43,M,Finance,Master's,0.7606100485409495,4,74,1,78.44168475460553,0,2,East,Agency,Full-Time,1,0,0,0
28,M,Sales,Bachelor's,4.398159994755069,5,96,1,79.99453034646827,1,4,South,Agency,Full-Time,1,1,0,0
38,F,Finance,Bachelor's,1.9960021226555962,4,52,1,75.09662286211805,1,1,North,Agency,Full-Time,2,0,0,0
23,M,Sales,High School,4.280936991419324,4,60,1,49.34041441140525,3,1,North,Agency,Full-Time,2,1,0,0
33,M,Finance,Bachelor's,0.7113184982926662,5,54,3,100.0,0,1,South,Agency,Full-Time,3,0,0,1
39,M,Finance,Master's,9.153616929747292,3,96,3,63.5840460419185,0,4,South,Direct,Part-Time Day,1,0,0,0
32,F,Finance,Master's,4.591983462130653,4,49,4,75.4007615342204,0,1,East,Direct,Full-Time,3,1,0,0
37,M,Sales,Bachelor's,0.6598920522782081,3,77,3,83.7835327244645,1,2,North,Direct,Full-Time,1,1,0,0
39,M,Operations,Bachelor's,2.4523866144288764,3,50,3,63.80040583696876,0,3,South,Referral,Part-Time Day,2,0,0,0
56,F,Sales,Master's,0.36005941340379466,3,96,2,88.59952159929406,0,1,South,Direct,Part-Time Day,1,1,0,1
47,M,Operations,Bachelor's,1.3455945542419832,1,71,1,69.98766830081688,1,3,South,Direct,Full-Time,2,1,0,0
37,F,Technology,Bachelor's,3.2330899765747914,3,72,2,60.47111496360865,0,3,South,Referral,Full-Time,3,0,1,0
27,F,Technology,Bachelor's,1.2020044912733305,3,59,5,48.5880741947582,0,1,East,Direct,Part-Time Day,2,1,0,1
33,F,Sales,High School,3.2079620827019344,2,75,1,64.33800420101986,0,2,West,Direct,Full-Time,1,0,1,0
34,M,Operations,High School,0.8422364177966375,3,69,4,75.44517538949896,1,3,East,Direct,Full-Time,2,0,0,0
25,M,Operations,Bachelor's,3.831854762434231,4,97,3,65.2707994873897,0,4,North,Agency,Full-Time,3,1,0,1
23,F,Operations,High School,1.3369380522520589,3,49,3,79.81915814973081,0,3,North,Agency,Full-Time,2,0,0,0
47,F,Technology,High School,4.688826433875128,3,93,2,94.8311935803408,2,1,West,Referral,Full-Time,3,1,1,0
48,F,Sales,Bachelor's,0.44094402469142,4,97,2,65.44727965447636,0,2,East,Referral,Part-Time Day,2,0,0,0
48,F,HR,High School,1.348147302272552,3,54,3,87.16405348524779,1,2,West,Referral,Full-Time,2,0,0,0
36,F,Operations,Bachelor's,1.8704853203219702,5,68,1,72.68515431714675,1,2,West,Referral,Full-Time,2,1,0,0
29,F,Operations,High School,1.654138402832726,4,40,2,74.6069150703382,0,2,North,Referral,Full-Time,1,0,1,0
28,M,HR,Bachelor's,1.7026879913555817,3,97,3,70.17095693333201,0,2,East,Agency,Full-Time,2,1,1,1
33,F,Sales,Master's,1.7652986210135069,5,60,1,75.91246956314265,1,4,South,Agency,Full-Time,2,1,0,0
34,F,Operations,Bachelor's,13.476468909424419,4,54,2,57.72091184101422,0,2,South,Direct,Full-Time,2,0,0,0
38,F,Sales,Bachelor's,0.6438789160166102,3,42,3,59.06423886933288,2,2,West,Direct,Full-Time,3,1,0,0
38,M,Operations,High School,4.391650041508005,4,72,2,60.991832928090844,0,1,East,Agency,Full-Time,1,0,0,0
57,M,Finance,Bachelor's,2.4074720607914846,4,77,3,43.756182246192594,0,2,South,Agency,Part-Time Day,1,1,0,0
42,M,Operations,Bachelor's,1.601404774716511,4,58,2,51.832804517170445,0,3,South,Direct,Full-Time,1,1,0,0
29,M,Finance,High School,3.0115053477307647,4,43,0,68.62619327984869,2,3,East,Direct,Full-Time,2,0,0,0
26,F,Sales,Master's,5.762833506685942,3,51,2,61.37688350973006,1,3,South,Referral,Full-Time,1,1,1,0
47,M,Operations,Master's,1.8856667797273352,5,64,0,69.31198143094473,0,3,North,Direct,Part-Time Day,2,1,0,0
37,F,Technology,Bachelor's,6.00303072262866,4,73,6,79.38677798142939,0,2,South,Agency,Full-Time,2,1,0,0
57,F,Technology,High School,0.29548022808854535,4,56,2,73.7273268505595,1,1,North,Referral,Full-Time,2,0,0,1
49,F,HR,Master's,3.1760197295183117,1,97,4,68.35506794417218,2,2,West,Referral,Full-Time,2,1,1,0
50,F,Technology,High School,1.2157056795427728,4,45,4,42.29552593751795,0,1,East,Referral,Part-Time Day,2,1,0,1
33,F,Finance,Master's,1.4667781744151471,4,51,1,70.7446721773528,1,5,North,Referral,Full-Time,2,1,0,1
58,F,Technology,Bachelor's,2.5390332015538117,4,54,2,59.85397460613126,0,2,South,Agency,Full-Time,2,1,0,0
51,M,Technology,Bachelor's,1.9612994307957694,5,56,0,80.3884164464971,0,2,North,Agency,Full-Time,2,1,1,0
44,M,Technology,Bachelor's,1.4427299687442448,5,40,2,58.04206630524458,0,1,South,Direct,Full-Time,3,1,1,0
37,M,Operations,PhD,1.1059104155668096,3,53,5,52.82897577210878,0,5,South,Direct,Full-Time,2,1,0,0
35,M,HR,Master's,2.8894812291490117,4,94,0,91.30291136945895,0,2,North,Agency,Full-Time,1,1,0,0
31,M,Sales,Bachelor's,2.1131076491491703,1,41,5,42.95164939543858,1,1,South,Agency,Part-Time Day,1,0,0,0
28,F,HR,Master's,1.171622163441763,3,43,1,95.34554840875929,0,1,North,Direct,Full-Time,1,0,1,0
58,M,Finance,Bachelor's,0.6880923980143796,2,91,1,71.5894516445102,1,3,West,Agency,Full-Time,1,0,0,0
50,M,Operations,Master's,4.467882276388649,4,41,1,64.95246320255235,0,2,West,Agency,Full-Time,1,0,0,1
24,M,Operations,Master's,4.8240406498787,5,93,1,63.51183691517105,1,2,West,Referral,Full-Time,1,0,0,1
36,F,Technology,High School,0.7215868929838447,3,65,4,83.20012732939163,0,1,West,Agency,Part-Time Day,1,1,0,0
57,F,Technology,Bachelor's,0.9100079268903589,3,85,1,73.26155011130632,0,1,South,Referral,Part-Time Day,1,1,1,0
40,F,Finance,PhD,0.8199296369868886,5,89,2,72.60905132114935,4,3,East,Agency,Full-Time,2,0,0,0
34,M,Operations,Master's,6.477266367664194,4,99,0,69.01491437409683,1,2,East,Direct,Full-Time,3,0,1,0
42,M,Sales,High School,4.463392060614748,3,79,0,63.087209251313254,2,3,North,Agency,Full-Time,1,0,1,0
58,M,HR,Bachelor's,0.23250177533213906,3,91,2,88.7512743745703,1,3,West,Agency,Part-Time Day,1,0,0,0
48,M,Operations,PhD,5.363289492197446,4,72,1,62.876657384182394,0,2,West,Direct,Full-Time,1,1,0,0
50,M,Sales,Bachelor's,0.11264401938687668,5,87,2,50.75526945229643,2,2,North,Direct,Full-Time,1,1,0,0
41,F,Sales,Bachelor's,0.8758727622933683,3,78,5,74.58577676477404,0,3,East,Direct,Full-Time,1,1,0,0
46,M,HR,Bachelor's,7.539599282366715,3,45,2,48.53322208104741,0,3,East,Agency,Full-Time,1,0,0,0
27,F,Sales,Master's,5.992618068081746,3,99,3,92.10995972555048,1,2,West,Direct,Full-Time,3,0,0,1
57,M,Finance,Bachelor's,4.562008816713574,1,69,0,76.1681794616321,0,1,West,Agency,Full-Time,2,1,0,0
23,F,Sales,Bachelor's,1.834962766869633,4,61,2,38.251974531889275,0,3,East,Direct,Full-Time,1,1,0,0
43,F,Finance,Bachelor's,1.1632326192705418,5,66,0,75.71287831440341,0,1,West,Agency,Full-Time,1,1,0,0
53,F,Sales,Master's,6.399687623779346,4,58,1,64.40202400785796,1,3,West,Direct,Full-Time,2,0,1,1
37,F,Technology,Master's,3.2107225852942953,5,49,2,89.11578866487007,1,3,West,Direct,Full-Time,2,0,0,0
39,M,Sales,Master's,1.050838550964747,5,94,1,67.89268466937294,0,2,East,Referral,Full-Time,1,0,0,0
26,M,Finance,Bachelor's,1.8663660433566767,3,45,2,68.22985861112244,0,4,West,Agency,Part-Time Day,1,1,1,0
57,M,Sales,Master's,6.398532582102565,3,65,2,63.99635500033878,1,3,West,Direct,Full-Time,1,1,0,0
51,F,Sales,Master's,7.013251724810516,4,81,1,65.56551461881911,1,2,West,Agency,Full-Time,1,0,1,1
40,M,Sales,Master's,3.230277301262329,2,96,6,38.75226862920113,1,2,South,Direct,Full-Time,1,1,0,1
44,M,Finance,PhD,3.9565336786904455,4,90,2,61.46215520822051,0,5,North,Agency,Full-Time,2,0,0,0
55,M,Sales,Bachelor's,0.12027251448068067,3,42,1,54.940715872190424,0,3,North,Agency,Full-Time,2,1,0,0
34,M,HR,Bachelor's,2.7835759563113225,4,91,2,63.70601352914619,0,1,West,Agency,Full-Time,1,0,1,1
50,F,HR,Master's,3.5038154135254453,4,42,2,86.38550878155809,0,3,East,Referral,Full-Time,3,1,0,0
57,F,Finance,Master's,0.1,3,91,5,94.28137839482258,0,1,North,Agency,Full-Time,2,1,0,0
43,M,Technology,Bachelor's,5.5709872700038705,4,45,1,73.13666968663277,0,1,West,Direct,Full-Time,3,1,0,0
57,M,HR,High School,7.905166532084666,3,88,3,60.960201946285224,0,5,West,Referral,Full-Time,3,0,1,0
30,M,Operations,Master's,0.8151759929905693,3,89,2,48.76867275820985,0,4,North,Agency,Full-Time,2,1,0,0
40,F,HR,Bachelor's,5.608435324193058,4,49,2,62.631608948329756,2,3,South,Direct,Full-Time,1,0,0,0
59,F,Operations,Bachelor's,3.285468049773658,3,77,3,51.27834758623195,1,3,South,Agency,Part-Time Day,1,1,0,0
27,F,Finance,Master's,2.6074759657902358,4,99,3,66.63618004844325,0,1,North,Referral,Full-Time,1,0,0,1
36,M,Technology,Bachelor's,5.556936527696304,3,52,2,69.11446746496783,1,2,West,Direct,Full-Time,1,0,0,0
41,F,Operations,Bachelor's,1.0089809916367551,4,77,1,72.80353089310155,0,2,South,Direct,Full-Time,1,1,0,0
30,F,Operations,Master's,4.694199355924743,4,51,1,71.51338205082757,0,1,East,Direct,Full-Time,1,0,1,0
53,F,HR,Bachelor's,1.1329112282666327,3,85,3,41.10339472380073,0,3,North,Referral,Full-Time,2,1,0,1
25,F,Operations,High School,4.645826422691234,3,88,1,55.60093927438517,0,2,South,Direct,Full-Time,2,0,0,0
39,F,Finance,Bachelor's,1.7992656403573584,4,93,0,55.882576846286746,0,3,South,Agency,Part-Time Day,3,1,0,0
26,M,Finance,High School,0.3731049797891608,3,66,0,63.297813176572845,1,1,North,Agency,Full-Time,1,1,0,0
41,M,Finance,Bachelor's,1.4414705943098611,2,99,0,71.5281663435048,0,1,West,Direct,Full-Time,1,1,1,0
44,M,HR,High School,0.7977354341408353,4,96,2,58.45778883332011,0,1,North,Referral,Part-Time Day,1,0,1,0
32,M,Technology,Bachelor's,0.3178539063674274,3,47,1,100.0,0,3,East,Direct,Full-Time,1,1,0,0
58,F,HR,Bachelor's,0.3505692512299079,4,97,3,88.42265557554728,1,3,West,Direct,Full-Time,1,0,1,0
43,M,Finance,Bachelor's,4.54335697187584,4,44,3,54.44759835505289,0,1,South,Direct,Full-Time,3,0,0,0
25,M,HR,Master's,6.395942057067748,2,75,2,89.91920920990974,0,2,West,Agency,Full-Time,1,0,0,0
50,M,Finance,Bachelor's,7.857198489854728,3,77,2,94.97196539676868,1,3,North,Agency,Full-Time,1,1,0,0
55,F,Sales,Master's,5.77134012765731,3,82,4,51.240121002181326,0,4,West,Referral,Full-Time,1,0,0,0
34,M,Sales,Bachelor's,5.319827792620238,4,69,1,52.2290885615995,0,3,South,Referral,Full-Time,3,1,1,0
30,F,Operations,Master's,0.21395910925835587,3,99,3,71.87235380690205,0,1,South,Referral,Part-Time Night,2,1,0,0
52,F,Technology,Bachelor's,4.6837094034596465,3,76,1,85.90426982853889,0,1,South,Agency,Full-Time,2,0,0,1
28,F,Sales,Bachelor's,4.587484060791574,1,68,3,74.90336351462716,0,2,South,Agency,Full-Time,1,1,1,0
25,M,Finance,Bachelor's,0.4222391399856328,2,61,1,44.160124452194,2,1,North,Agency,Full-Time,2,0,0,0
40,F,HR,Bachelor's,3.2542100918646253,4,53,2,58.09184656189694,1,2,North,Agency,Full-Time,2,0,0,0
51,M,HR,Bachelor's,1.807218651920668,3,49,2,61.17470486179047,0,4,East,Referral,Full-Time,1,1,0,0
52,M,Operations,Bachelor's,6.908161010579377,2,50,4,82.60576930323305,0,2,North,Agency,Part-Time Day,2,1,0,0
56,M,HR,Master's,3.566349877780484,3,74,2,48.69670986953922,0,5,South,Referral,Full-Time,2,0,1,0
42,F,Sales,Bachelor's,9.04704196051895,3,62,5,51.09786939369559,0,1,East,Agency,Full-Time,1,1,0,0
52,F,HR,High School,0.3325354037441807,2,47,1,70.89231847451373,0,2,West,Direct,Part-Time Night,1,0,0,0
40,M,Sales,Bachelor's,0.12436444178841158,3,60,2,69.94346402565796,0,2,North,Referral,Full-Time,1,0,0,0
52,F,Sales,Master's,10.900829014041463,3,76,3,83.53470015651615,2,2,North,Referral,Part-Time Night,2,1,0,1
53,F,Technology,Bachelor's,0.25077150567429096,4,67,2,60.66148200823085,2,2,East,Agency,Full-Time,2,1,1,0
23,F,Operations,Bachelor's,1.4642379848003357,2,91,1,86.20065569247647,1,1,North,Referral,Full-Time,2,0,1,1
31,M,Finance,Bachelor's,3.1492145747824685,4,70,4,83.69555519030908,0,2,North,Direct,Full-Time,1,1,0,0
23,F,Sales,Bachelor's,6.362207776627202,3,97,3,68.4512434388231,1,3,North,Referral,Part-Time Night,1,0,0,0
23,F,Operations,Master's,0.8814115901616664,4,92,2,61.916728940971225,0,4,South,Referral,Full-Time,1,1,0,0
45,M,Finance,Master's,0.1,2,67,0,95.30293370223558,1,2,East,Direct,Full-Time,2,0,0,0
38,F,HR,High School,2.209960765307577,5,81,1,77.01055398117155,0,2,East,Agency,Full-Time,3,0,0,0
53,M,Operations,Bachelor's,1.9109358842895157,4,66,3,65.67579617286157,1,4,South,Agency,Full-Time,1,1,0,1
37,F,Operations,Bachelor's,1.0997134602450531,2,79,1,55.446598157575885,0,3,East,Direct,Full-Time,1,1,1,0
37,F,Operations,High School,6.212025060524718,3,60,2,89.53499946538511,1,2,West,Referral,Full-Time,2,0,1,0
52,F,HR,Master's,4.150760149300163,4,48,1,60.31183792157765,0,1,North,Agency,Full-Time,1,1,0,0
45,F,HR,Bachelor's,5.8582444722938405,5,68,1,61.92965541048048,1,2,South,Agency,Full-Time,2,0,0,1
22,F,Operations,Bachelor's,0.529527697492407,3,99,3,58.66006564990877,0,5,West,Agency,Full-Time,1,0,1,0
32,F,Technology,Master's,3.5369817609779997,3,54,4,64.35203005768528,0,3,South,Direct,Full-Time,2,1,1,0
42,M,Sales,Bachelor's,11.078871520430287,3,72,2,76.00309180131723,0,3,South,Direct,Part-Time Day,1,0,0,0
25,F,HR,PhD,2.8395841069595984,3,94,1,62.30361317224059,0,1,East,Referral,Full-Time,1,1,0,0
28,F,Technology,Master's,0.5639242330335807,3,76,0,68.52733368660716,0,4,West,Direct,Full-Time,3,0,0,0
47,F,HR,Master's,16.404040893493832,3,86,2,59.41825998027563,0,1,West,Direct,Full-Time,1,0,0,0
33,M,Operations,High School,2.254386247936167,1,75,1,77.32154871053937,0,4,South,Direct,Full-Time,1,0,0,0
52,M,Technology,Master's,5.498851188065993,1,90,1,68.48855019857187,3,1,South,Agency,Full-Time,3,1,1,0
38,M,Finance,Master's,0.48530391965669023,4,67,3,51.527882867688376,1,3,West,Direct,Part-Time Night,1,1,0,0
54,F,Sales,Bachelor's,3.2907072138814373,4,49,3,68.12316581585036,0,1,South,Direct,Full-Time,2,1,0,1
32,F,Sales,Bachelor's,7.312387540312707,3,62,1,73.49602164631803,0,1,East,Agency,Full-Time,2,0,0,0
49,M,HR,Bachelor's,2.2779751764446217,4,67,3,63.809349832372035,1,1,East,Direct,Full-Time,3,1,0,1
53,M,Sales,PhD,1.021814546793626,3,73,0,38.82400736657391,1,2,East,Direct,Full-Time,2,0,0,1
22,M,Finance,Master's,0.4089091003647133,3,44,3,88.77894438701694,0,4,South,Agency,Full-Time,2,0,0,0
49,F,Technology,Master's,1.0526949761976534,4,57,1,54.90493294253422,1,2,North,Referral,Full-Time,2,0,0,0
28,M,Technology,Master's,1.3149763438621558,4,94,5,79.24202446443303,0,1,West,Direct,Full-Time,1,1,0,1
23,F,Operations,Bachelor's,3.713158675293202,4,45,2,64.30747865505964,1,1,East,Referral,Full-Time,2,0,0,0
45,F,Technology,Bachelor's,0.590313418312411,1,81,3,68.56349873260835,0,1,North,Referral,Full-Time,2,1,0,0
25,F,HR,Bachelor's,0.33650039687909467,3,86,1,67.02255108493156,0,1,North,Referral,Part-Time Day,1,1,1,0
